PropertyID,Address,City,State,ZipCode,Type,Price,SquareFeet,Bedrooms,Bathrooms,AgentID
P000293,4285 Frank Extension Pl,Milwaukee,WI,33101,Commercial,1429614,35582,,9,A00079
P000294,4889 Angela Key Ln,San Antonio,TX,53204,Commercial,324348,46593,,5,A00031
P000295,899 JEFFREY HILL WAY,Chicago,IL,80906,Residential,898255,3038,5,4,A00054
P000296,4064 Russell Oval Rd,Virginia Beach,VA,64112,Residential,962223,4941,1,4,A00115
P000297,2635 Reynolds Groves Ct,LOS ANGELES,CA,68108,Residential,928923,5566,5,5,A00028
P000298,9367 Jones Streets Way,Tucson,AZ,80904,Commercial,288292,40430,,2,A00031
P000299,8133 Perkins Canyon Ave,Philadelphia,PA,40208,Commercial,1857856,23003,,7,A00027
P000300,2787 Wright Island Way,Mesa,AZ,80911,Commercial,1852102,,,7,A00029
P000301,5866 Jones Pines Rd,Chicago,IL,10014,Commercial,736539,33848,,2,A00072
P000302,2897 Reed Burg Ln,Kansas City,MO,23451,Residential,1780283,1102,4,2,A00025
P000303,7787 Amy Lane Ter,Fresno,CA,85006,Residential,897790,4233,4,1,A00056
P000304,6213 Joseph Freeway St,Virginia Beach,VA,37204,Residential,1728993,3478,5,1,A00119
P000305,8406 Joan Cove Blvd,Phoenix,AZ,38107,Residential,1156549,4259,5,3,A00136
P000306,6347 Andrew Locks Ln,Albuquerque,NM,89107,Residential,1976996,2268,5,2,A00027
P000307,1820 John Trail Ave,Nashville,TN,48202,Commercial,1434859,33087,,2,A00156
P000308,2408 Catherine Plain Ave,Philadelphia,PA,2108,Commercial,1186668,45766,,5,A00076
P000309,3544 Contreras Pines Ln,Kansas City,MO,75201,Commercial,1326261,31851,,8,A00037
P000310,3178 Jennifer Hollow Way,Raleigh,NC,78203,Residential,1540065,5040,4,2,A00143
P000311,6615 Jose Camp Ct,Austin,TX,30306,Commercial,1357942,,,2,A00041
P000312,3741 Jacob Turnpike Way,Phoenix,AZ,28203,Commercial,796478,47063,,9,A00096
P000313,4453 Anita Well Blvd,San Antonio,TX,53206,Commercial,310392,44758,,5,A00107
P000314,7427 Andrea Ramp Pl,Milwaukee,WI,38103,Commercial,933124,42907,,8,A00151
P000315,1459 Christine Avenue Ct,RALEIGH ,NC,98103,Commercial,1961274,19758,,2,A00034
P000316,9176 Joshua Alley Way,dallas,TX,53208,Residential,870185,4374,3,5,A00057
P000317,4351 Jones Lodge Ave,Atlanta,GA,85013,Residential,573272,3625,6,5,A00115
P000318,8544 Rodriguez Court Rd,San Diego,CA,38108,Commercial,574906,32391,,7,A00018
P000319,7779 TRACY WAY CT, San Francisco ,CA,33129,Commercial,1587056,44582,,8,A00037
P000320,4781 Craig Drive Ave,INDIANAPOLIS,IN,53208,Residential,1872237,2872,3,5,A00060
P000321,6729 Wilkins Plain Ter,Raleigh,NC,87107,Commercial,1014414,9064,,9,A00144
P000322,9885 David Creek Dr,Nashville,TN,85703,Commercial,558030,7316,,4,A00036
P000323,6533 Mendoza Mountain Blvd,Chicago,IL,53210,Residential,1050578,4843,4,1,A00153
P000324,9123 benjamin shoals rd,ALBUQUERQUE,NM,33126,Residential,479494,,2,2,A00068
P000325,669 Golden Club Way,BALTIMORE,MD,28202,Commercial,750032,23313,,7,A00090
P000326,9716 Martinez Coves St,Seattle,WA,2104,Residential,371786,1859,3,5,A00098
P000327,1364 Michael Fall Ter,Indianapolis,IN,28202,Residential,1729710,4782,1,3,A00033
P000328,3980 Cooper Wells St,ALBUQUERQUE,NM,90810,Commercial,794088,28475,,,A00095
P000329,9694 Kim Mountain Blvd,Louisville,KY,94105,Residential,158207,2602,1,1,A00017
P000330,2548 Hensley Village Blvd,Columbus,OH,40210,Residential,93901,5552,1,2,A00058
P000331,8133 Victoria Brooks Rd,Jacksonville,FL,85012,Residential,354031,1822,1,1,A00014
P000332,8410 Murphy Locks St,Baltimore,MD,87105,Commercial,1222114,3789,,9,A00153
P000333,3396 Ruth Village Blvd,RALEIGH,NC,23453,Commercial,1227365,46040,,9,A00101
P000334,5713 Gloria Prairie Ln,FORT WORTH,TX,78210,Commercial,848063,7241,,7,A00081
P000335,5063 SARAH CENTER PL,NASHVILLE,TN,68107,Residential,1075557,,4,2,A00099
P000336,6214 Summers Tunnel Ln,Atlanta,GA,30302,Residential,1722633,811,,1,A00012
P000337,6178 Mathews Pass Ter,LONG BEACH,CA,38112,Commercial,684998,8347,,10,A00111
P000338,3480 Patrick Fords Ave,Boston,MA,68111,Commercial,1539521,8073,,5,A00135
P000339,2087 Mary Course Ln,Phoenix,AZ,21205,Residential,128533,5348,1,4,A00127
P000340,2066 Wilson Island Ave,San Diego,CA,77005,Commercial,1771195,21786,,10,A00019
P000341,101 Shelly Centers Dr,Portland,OR,21212,Commercial,1582353,36002,,8,A00091
P000342,1377 Banks Walk Ter,NASHVILLE,TN,64108,Commercial,1237876,41005,,9,A00112
P000343,1649 Stevenson Burg Ter,dallas,TX,76108,Commercial,924451,24776,,2,A00135
P000344,1934 Brittany Plaza Ave,San Diego,CA,48203,Residential,1612927,5003,5,5,A00019
P000345,9712 Patrick Common Ter,Milwaukee,WI,64112,Residential,1520447,4661,3,4,A00147
P000346,960 Holmes Camp Ln,Miami,FL,78205,Residential,312371,993,3,1,A00044
P000347,9820 David Drive Pl,Fresno,CA,85704,Residential,893477,3878,6,2,A00012
P000348,5691 Deborah Via St,fresno,CA,19111,Residential,307470,3109,6,4,A00155
P000349,6503 Garrett Roads Ct,dallas,TX,77007,Commercial,1490660,35477,,2,A00067
P000350,3575 price park rd,Mesa,AZ,28203,Residential,1614681,1677,4,2,A00061
P000351,4743 Meagan Stream Dr,Chicago,IL,19114,Residential,1010023,2910,2,1,A00045
P000352,3381 Kelly Loop Rd,Louisville,KY,76101,Commercial,474777,10512,,4,A00037
P000353,2122 Gonzalez Haven Ave,Jacksonville,FL,85001,Commercial,429052,42745,,2,A00008
P000354,5643 CALVIN INLET BLVD,Fresno,CA,53201,Commercial,1746430,2899,,2,A00079
P000355,9120 Scott Stream Ave,Charlotte,NC,75205,Residential,698760,4241,,3,A00116
P000356,8480 Briana View Ct,Dallas,TX,48201,Commercial,998955,24974,,10,A00076
P000357,2091 Cynthia Corner Ave,Long Beach,CA,76103,Residential,101884,2636,5,2,A00081
P000358,6985 Michael Club St,Houston ,TX,60601,Commercial,1555242,45513,,1,A00051
P000359,3431 Michael Summit Pl,Kansas City ,MO,27606,Commercial,1690216,49794,,9,A00037
P000360,9299 White Harbors Ter,Boston,MA,85208,Residential,224117,4436,3,2,A00135
P000361,8820 DAVID PLACE BLVD,Jacksonville,FL,68105,Commercial,1045022,3114,,10,A00054
P000362,6281 Jodi Stravenue Pl,Colorado Springs,CO,53203,Commercial,1143663,39603,,,A00118
P000363,1057 Amy Spring Ave,New York,NY,43209,Residential,417469,2744,6,4,A00139
P000364,5274 Jacqueline Well Rd,Fresno,CA,85013,Residential,614471,4298,3,1,A00117
P000365,423 Pham Lakes St,NASHVILLE,TN,87106,Residential,1915976,3333,4,,A00008
P000366,2632 Morgan Valleys Rd,JACKSONVILLE,FL,98105,Commercial,820794,2856,,6,A00040
P000367,2323 Ballard Shoals Way,Columbus,OH,68102,Commercial,839623,6609,,5,A00112
P000368,2792 Julie Club Way,Virginia Beach,VA,21202,Residential,1464489,,2,5,A00134
P000369,887 Diaz Stravenue Ave,Las Vegas,NV,85001,Residential,1479273,1679,6,2,A00016
P000370,8124 Stanton Isle Ln,Louisville,KY,80911,Commercial,734703,25553,,9,A00128
P000371,9444 Rollins Spurs Ct,kansas city,MO,89110,Commercial,1110946,23970,,,A00068
P000372,434 Gutierrez Views Way,sacramento,CA,38108,Commercial,1869510,38298,,1,A00059
P000373,8204 Miller Squares Rd,Boston,MA,77009,Commercial,971425,2665,,6,A00145
P000374,605 Moore Prairie Rd,BOSTON,MA,30305,Residential,375660,,2,4,A00143
P000375,2726 Craig Green St,VIRGINIA BEACH,VA,90002,Commercial,1921274,36650,,9,A00006
P000376,294 Maxwell Spring Ct,Fresno,CA,90006,Residential,1895014,3856,2,2,A00142
P000377,3475 Johnson Oval Ave,Denver,CO,40203,Commercial,1500050,36487,,3,A00087
P000378,7268 Holmes Fort Ln,Baltimore,MD,77007,Residential,990296,4929,2,1,A00036
P000379,1364 Mary Pass Ct,Mesa,AZ,28210,Commercial,1934876,,,3,A00027
P000380,229 Fred Stravenue Rd,sacramento,CA,87110,Commercial,1121859,2926,,5,A00084
P000381,8373 Smith Field Ct,San Francisco,CA,85012,Residential,1334913,,4,4,A00078
P000382,8865 Butler Keys Ave,phoenix,AZ,85012,Residential,1407329,4642,4,3,A00135
P000383,9685 Claudia Springs St,PHOENIX,AZ,30305,Residential,1428441,2594,2,3,A00001
P000384,1548 Thomas Run Ter,Charlotte,NC,95820,Commercial,1096418,3884,,8,A00142
P000385,7038 Devin Orchard Blvd,KANSAS CITY,MO,92107,Commercial,962272,16677,,8,A00127
P000386,8078 Matthew Mountains Way,Philadelphia,PA,48208,Residential,700534,5554,2,5,A00097
P000387,6163 Shari Club Way,Fresno,CA,92102,Commercial,1020856,2605,,6,A00100
P000388,3720 Kelley Stream Ter,LOS ANGELES,CA,10001,Commercial,1619642,45048,,9,A00061
P000389,5169 Carrie Cliff St,Fresno,CA,85701,Commercial,1172932,44844,,1,A00075
P000390,5110 Jennifer Walk Ter,PHOENIX,AZ,98106,Residential,580392,1461,1,5,A00086
P000391,7838 Zachary Mission Dr,Raleigh,NC,80910,Residential,1408141,4395,4,2,A00089
P000392,3518 Hill Terrace Ln,HOUSTON,TX,28207,Commercial,1449095,5782,,10,A00140
P000393,6937 Jacqueline Points Rd,Las Vegas,NV,94107,Commercial,1162063,15647,,8,A00091
P000394,871 Amy Tunnel Way,sacramento,CA,93701,Commercial,1234601,43014,,2,A00003
P000395,9082 Strickland Cliff Way,Atlanta,GA,94110,Residential,1857535,4923,1,5,A00148
P000396,9935 Cassidy Lake Dr,RALEIGH ,NC,76109,Residential,798370,,2,2,A00006
P000397,1142 Ballard Turnpike Dr,Baltimore,MD,85001,Residential,784409,,6,4,A00074
P000398,512 Brown Crest Pl,Nashville,TN,97212,Commercial,580580,44869,,7,A00018
P000399,4932 Hannah Drive Blvd,Tucson,AZ,78702,Commercial,1939806,45133,,2,A00054
P000400,4675 Paul Bridge Ct,Fresno ,CA,23456,Residential,1569416,1500,6,,A00035
P000401,3682 Kelly Radial Ct,Louisville,KY,46214,Residential,1901594,1575,3,5,A00038
P000402,4314 Hunter Corners Blvd,Nashville,TN,19101,Residential,985417,3056,2,1,A00103
P000403,7990 Johnson Square Way,Raleigh,NC,80904,Commercial,1687113,14747,,8,A00013
P000404,4328 Wells Dale Ter,Louisville,KY,68110,Commercial,1524402,44577,,6,A00072
P000405,8437 Robin Lane St,Boston,MA,85203,Residential,1608655,1381,3,4,A00064
P000406,9318 Garrett Common Pl,austin,TX,98104,Commercial,1087754,27919,,4,A00072
P000407,5822 Raymond Garden Rd,tucson,AZ,75204,Residential,1166747,2375,4,,A00049
P000408,2086 James Track Dr,Denver,CO,53209,Residential,1283697,1083,6,5,A00032
P000409,6682 Reyes Spurs Way,San Francisco,CA,68107,Commercial,1186466,30404,,7,A00125
P000410,1181 Lewis Flat Ave,Atlanta,GA,32099,Commercial,1512955,36762,,9,A00113
P000411,6739 Lisa Forge Blvd,Tucson,AZ,87109,Commercial,1846079,2010,,9,A00145
P000412,6706 Luna Key Way,San Diego,CA,53203,Residential,802574,759,5,1,A00099
P000413,4871 Natalie Stream Way,tucson,AZ,77007,Commercial,330620,16249,,8,A00059
P000414,4104 Kelly Rue Way,new york,NY,78208,Commercial,753411,48792,,5,A00001
P000415,9078 Brooke Mountain Ln,Charlotte,NC,48205,Residential,1863558,4385,5,4,A00116
P000416,635 SMITH BURGS ST,Portland,OR,78205,Commercial,902734,12168,,10,A00101
P000417,291 Cervantes Wells Ct,virginia beach,VA,21211,Residential,1396945,3913,,3,A00117
P000418,5672 Shawn Isle Ter,Seattle,WA,85702,Residential,935407,2338,6,3,A00080
P000419,7532 Desiree Falls Blvd,dallas,TX,85704,Commercial,946371,14461,,10,A00116
P000420,7251 Fields Mountain Ln,Milwaukee,WI,90004,Commercial,1770708,32492,,9,A00087
P000421,5896 Duke Mountains Way,Albuquerque,NM,46219,Commercial,417319,49253,,5,A00011
P000422,441 Williams Loop Pl,Indianapolis,IN,33132,Residential,1287776,605,4,,A00040
P000423,1797 Sonya Summit Blvd,San Antonio,TX,60603,Residential,1594131,1984,3,4,A00068
P000424,4709 Johnson Knoll St,MILWAUKEE,WI,80211,Residential,710484,1334,4,1,A00054
P000425,683 Mitchell Curve St,Kansas City,MO,64111,Commercial,661812,45128,,4,A00073
P000426,1795 Bianca Meadow Blvd,new york,NY,48201,Residential,370446,3671,3,3,A00009
P000427,6587 Kevin Manors Pl,Memphis,TN,98102,Commercial,1640040,31717,,1,A00122
P000428,5273 Kenneth Mountains Way,Kansas City,MO,40201,Residential,1120608,4615,4,2,A00058
P000429,2431 Gregory Hollow Pl,Columbus,OH,28209,Residential,1947676,607,2,5,A00040
P000430,8975 smith brooks ter,Jacksonville,FL,85701,Commercial,1897750,32867,,2,A00043
P000431,1664 Alexis Crescent Blvd,nashville,TN,33127,Commercial,1941591,32170,,6,A00109
P000432,1429 Johnson Mews Ave,Albuquerque,NM,75206,Commercial,1609801,9088,,6,A00003
P000433,6323 Allen Mission Ln,Philadelphia,PA,2110,Residential,1464171,1697,5,,A00153
P000434,4780 Hodges Station Ct,Detroit,MI,92102,Commercial,458920,31763,,5,A00004
P000435,5718 Ortiz Track Ln,Mesa,AZ,85001,Residential,1165654,,6,2,A00109
P000436,1833 Matthew Manor Ter,Colorado Springs,CO,78208,Residential,498426,1264,2,1,A00054
P000437,4622 Mcclain Union Ln,Denver,CO,76105,Residential,1044200,2063,4,4,A00009
P000438,1942 Ball Terrace Ct,Chicago,IL,64101,Residential,1903879,5909,6,1,A00038
P000439,6643 Crystal Shore Rd,KANSAS CITY,MO,33125,Commercial,1253642,26255,,9,A00102
P000440,6311 Henry Corner Blvd,BALTIMORE,MD,48210,Residential,788750,2646,5,1,A00101
P000441,2120 Rhonda Ramp Ln,Seattle,WA,85004,Commercial,1116412,11301,,2,A00063
P000442,1428 Murphy Knolls Blvd,Portland,OR,68106,Commercial,292861,16580,,10,A00105
P000443,8571 Vasquez Summit Way,MILWAUKEE,WI,95821,Commercial,1950520,22740,,7,A00137
P000444,1255 Juan Valley Blvd,Sacramento,CA,30309,Commercial,938720,36039,,,A00042
P000445,4644 Green Motorway Ave,houston,TX,95814,Commercial,467223,7284,,7,A00071
P000446,9012 Snyder Forges Dr,phoenix,AZ,40202,Residential,587121,762,1,1,A00103
P000447,4353 DARREN SQUARE TER,San Antonio,TX,76110,Commercial,602341,45432,,1,A00144
P000448,5943 Carr View Ln,New York,NY,46202,Residential,739496,3800,6,3,A00129
P000449,1123 Jones Spur Ave,Fresno,CA,78208,Commercial,1921648,22972,,7,A00019
P000450,2164 Xavier Crest Pl,Omaha,NE,38108,Commercial,648233,7083,,9,A00008
P000451,9373 Pittman Viaduct Ln,Nashville,TN,78717,Residential,916400,5613,3,2,A00036
P000452,4526 Thompson Stream Dr,Austin,TX,98108,Residential,1233084,615,3,5,A00145
P000453,973 Mclaughlin Loop Way,Indianapolis,IN,98105,Residential,665028,1750,5,3,A00076
P000454,9503 Kelly Mission Ct,PHOENIX,AZ,27609,Residential,1660330,1198,6,4,A00039
P000455,3780 Hampton Vista Blvd,PHOENIX,AZ,85009,Residential,1446390,4414,,3,A00089
P000456,5513 Brown Prairie Ave,Kansas City,MO,64106,Commercial,1152205,35584,,7,A00100
P000457,8596 MERCER STREETS DR,San Antonio,TX,53205,Commercial,1660715,39232,,7,A00135
P000458,782 Parks Roads Way,philadelphia,PA,80205,Residential,499729,5271,6,3,A00093
P000459,4443 Wright Circles Ct,Atlanta ,GA,48204,Commercial,941517,42180,,4,A00010
P000460,8902 Robinson Inlet Way,PHOENIX,AZ,28203,Commercial,1204674,20821,,2,A00003
P000461,2683 Goodman Pines Way,Louisville,KY,98102,Residential,1158249,716,2,2,A00073
P000462,8851 Shaw Hills Ave,Los Angeles,CA,10002,Commercial,550249,10311,,2,A00143
P000463,1522 Leon Fork Ter,phoenix,AZ,80204,Residential,1537159,983,4,1,A00103
P000464,3007 Christopher Parks Pl,atlanta,GA,77006,Commercial,722223,34794,,4,A00040
P000465,8243 Collins Well Ave,portland,OR,94105,Residential,807420,,4,5,A00084
P000466,6419 Kevin Glens Ter,LOUISVILLE,KY,30304,Commercial,624633,2685,,9,A00093
P000467,6687 Lang Freeway Ave,Portland,OR,40207,Commercial,1767666,5281,,9,A00011
P000468,2180 Ellen Ville Pl,San Diego,CA,78211,Residential,1081785,4805,1,5,A00058
P000469,6446 Santos Gardens Ln,Portland,OR,21212,Residential,1783543,1876,1,2,A00105
P000470,5299 Smith Street Way,Albuquerque,NM,27606,Residential,288317,5038,2,3,A00105
P000471,3523 David Motorway Ln,Fresno,CA,40203,Commercial,1453831,30865,,9,A00053
P000472,5753 Christina Cape Dr,Fort Worth,TX,77009,Residential,1464435,2245,2,3,A00085
P000473,6750 Marissa Court Way,Las Vegas,NV,80906,Commercial,264163,22874,,6,A00102
P000474,8129 James Fork Ln,Kansas City,MO,85007,Commercial,673600,7016,,5,A00063
P000475,9162 Martin Cliff Pl,Columbus ,OH,10014,Residential,761789,5951,3,2,A00079
P000476,1330 Hill Coves Ct,Seattle,WA,38108,Commercial,1790443,3629,,3,A00090
P000477,4009 Walter Station Rd,Virginia Beach,VA,28210,Commercial,1909773,26804,,1,A00134
P000478,7476 Keith Glen Ln,Philadelphia,PA,93703,Residential,188299,5673,5,3,A00134
P000479,436 Hayley Fields St,Fort Worth,TX,80911,Commercial,990577,11300,,6,A00019
P000480,3072 Simmons Islands Rd,Houston,TX,10012,Residential,1608190,2469,2,2,A00100
P000481,2266 Heather Shoals St,Colorado Springs,CO,33109,Commercial,354379,,,3,A00091
P000482,9482 Anthony Ridges Ter,Boston,MA,85207,Commercial,655816,30906,,7,A00150
P000483,9055 Anderson Hills Ave,Virginia Beach,VA,48210,Residential,913300,2501,4,3,A00022
P000484,8470 Perry Manor Dr,Detroit,MI,33128,Residential,1707204,736,2,3,A00013
P000485,1912 Amy Spurs Ter,Jacksonville,FL,89104,Residential,1688252,3885,5,4,A00093
P000486,4162 Heather Ridges Pl,Charlotte,NC,78211,Residential,1380420,3771,4,2,A00108
P000487,3477 Butler Corner Ct,Tucson,AZ,53210,Commercial,627648,39119,,7,A00123
P000488,4644 Andrea Inlet Ter,Philadelphia,PA,95823,Residential,1237177,2187,6,5,A00017
P000489,5636 Kelly Inlet Ln,Tucson,AZ,93710,Residential,1119154,1538,4,2,A00061
P000490,3539 Natasha Camp Way,FORT WORTH,TX,40208,Commercial,988677,42229,,7,A00150
P000491,5484 SMITH KNOLLS DR,Fort Worth,TX,30310,Residential,299947,3791,1,,A00064
P000492,7098 Amanda Springs Way,Fort Worth,TX,95819,Commercial,673713,45853,,7,A00029
P000493,3126 William Mill Way,Jacksonville,FL,48203,Residential,612268,2890,4,5,A00072
P000494,3353 Denise Light Ave,San Antonio,TX,97211,Residential,86706,4157,1,4,A00068
P000495,8120 Cristina Hills Ter,Portland,OR,94103,Commercial,1011356,21522,,2,A00011
P000496,6064 Cabrera Ford Ave,San Francisco,CA,90011,Commercial,1921162,31964,,9,A00038
P000497,2553 Barbara Extensions Rd,Los Angeles,CA,64112,Residential,1746584,4728,6,3,A00154
P000498,4805 Nichole Valley Ct,New York,NY,43206,Commercial,1620873,26887,,9,A00134
P000499,9055 Elizabeth Springs Ln,Fresno ,CA,85012,Commercial,1646133,2432,,3,A00081
P000500,6871 Smith Extension Ave,Miami,FL,64108,Residential,539451,2296,5,3,A00020
P000501,1759 Christopher Flat Dr,Detroit,MI,85003,Commercial,1238450,14481,,3,A00001
P000502,6450 Molina Cove Dr,San Antonio,TX,43209,Residential,705926,5213,4,1,A00085
P000503,4204 smith stravenue ter,kansas city,MO,95819,Commercial,1953218,18335,,,A00143
P000504,4753 Janet Locks Ter,Denver,CO,43207,Commercial,1167732,6205,,,A00135
P000505,3035 Jessica Plains Way,Indianapolis,IN,53210,Residential,482629,,5,5,A00008
P000506,8291 Christina Heights Rd,Los Angeles,CA,92108,Commercial,1669330,32037,,7,A00090
P000507,6718 Michael Bridge Ct,Miami,FL,76108,Commercial,1662702,23626,,7,A00100
P000508,7181 Blake Fork St,Kansas City ,MO,2106,Commercial,766786,10642,,1,A00036
P000509,4855 Li Curve Ct,COLORADO SPRINGS,CO,87103,Residential,811484,5995,4,4,A00110
P000510,4094 Harrison Groves St,Boston,MA,85205,Residential,732459,5656,6,5,A00099
P000511,9090 Angela Lakes Ct,Indianapolis,IN,85013,Commercial,442595,32599,,9,A00023
P000512,2300 Jeffrey Loaf St,San Francisco,CA,98106,Residential,1445877,5133,3,3,A00038
P000513,622 Patrick Trail Ter,Raleigh,NC,28204,Commercial,1040733,31374,,3,A00155
P000514,779 Rhonda Garden Ln,fresno,CA,77008,Residential,494942,,,3,A00059
P000515,5334 Freeman Overpass Rd,BALTIMORE,MD,98105,Commercial,240382,34439,,5,A00011
P000516,6642 Karen Tunnel Ct,Tucson,AZ,23451,Residential,1280961,606,3,4,A00071
P000517,4303 Reynolds Stravenue Dr,sacramento,CA,93720,Residential,933408,4989,4,4,A00103
P000518,3690 Graham Isle Dr,San Francisco,CA,80211,Residential,1596267,2601,4,1,A00155
P000519,6792 Woods Light Way,Las Vegas,NV,85706,Commercial,1399300,22836,,8,A00075
P000520,8181 Phillips Unions Ln,Las Vegas,NV,78701,Residential,663958,1554,3,1,A00086
P000521,7999 Prince Pass Ave,COLORADO SPRINGS,CO,28201,Commercial,1001890,34490,,,A00032
P000522,7717 Rodgers Mountains Ct,Memphis,TN,98101,Residential,257475,2873,6,5,A00026
P000523,9208 Jose Shoal Ter,Columbus,OH,97212,Residential,1396003,4671,,1,A00108
P000524,1475 Joshua Court Way,Mesa,AZ,43209,Residential,598727,5928,1,4,A00008
P000525,6157 Daniel Alley Dr,Dallas,TX,46202,Residential,1379371,4012,4,3,A00104
P000526,1673 Williams Heights Ln,Las Vegas,NV,78204,Commercial,1603919,39657,,8,A00032
P000527,8868 John Squares Ter,New York,NY,48209,Residential,1938078,665,6,4,A00124
P000528,2036 Rebecca Springs St,Indianapolis,IN,27607,Commercial,874018,10981,,9,A00084
P000529,3289 Olson Branch Blvd,Phoenix,AZ,95815,Commercial,325163,35374,,7,A00075
P000530,7824 Sean Ridges St,Louisville,KY,89104,Residential,502237,,,4,A00107
P000531,1521 Butler Knolls Blvd,JACKSONVILLE,FL,46219,Commercial,576043,14308,,6,A00134
P000532,2180 ELLEN VILLE PL,San Diego,CA,95818,Residential,1081785,4805,1,5,A00058
P000533,1075 Moss Mill Rd,Tucson,AZ,38104,Commercial,1442874,12683,,3,A00073
P000534,6178 Robertson Fort St,Atlanta,GA,64106,Residential,1914563,4842,3,,A00049
P000535,6648 George Mount Ln,New York,NY,28206,Residential,1687288,1613,1,5,A00119
P000536,7838 Zachary Mission Dr,Raleigh,NC,78703,Residential,1408141,4395,4,2,A00089
P000537,8268 Ethan Grove Pl,Nashville,TN,93711,Commercial,1694193,25502,,9,A00103
P000538,3495 Julie Ford Ln,Portland,OR,97203,Residential,252297,5785,2,2,A00135
P000539,5044 Sierra View Rd,Jacksonville,FL,97206,Residential,1134666,1226,,3,A00118
